SG_UF_ESCOLA;CO_ESCOLA_EDUCACENSO;NO_ESCOLA_EDUCACENSO;TP_DEPENDENCIA_ADM_ESCOLA;TP_LOCALIZACAO_ESCOLA;NU_MATRICULAS;NU_PARTICIPANTES_NEC_ESP;NU_PARTICIPANTES;NU_TAXA_PARTICIPACAO;NU_MEDIA_CN;NU_MEDIA_CH;NU_MEDIA_LP;NU_MEDIA_MT;NU_MEDIA_RED;INSE;PC_FORMACAO_DOCENTE;NU_TAXA_PERMANENCIA;NU_TAXA_REPROVACAO;NU_TAXA_ABANDONO;PORTE_ESCOLA;TAXA_PART_CAT
RO;11046953;EEEFM ALBINO BUTTNER;Estadual;Urbana;40;0;21;52,50;447,01;545,49;462,84;416,75;513,33;Grupo 3;55,2000000000000;76,19;15,80000000000000;3,40000000000000;De 31 a 60 alunos;baixa
RO;11048247;EEEFM PROFESSORA MARIA LAURINDA GROFF;Estadual;Rural;76;0;44;57,89;445,99;525,08;471,16;426,29;476,36;Grupo 2;44,5000000000000;93,18;0,70000000000000;12,70000000000000;De 61 a 90 alunos;baixa
RO;11048450;EEEFM MARCELO CANDIA SUBSEDE I;Estadual;Urbana;65;0;60;92,31;482,88;565,58;530,01;474,83;657,67;Grupo 4;53,8000000000000;76,67;11,70000000000000;0,70000000000000;De 61 a 90 alunos;alta
RO;11048956;ESCOLA ESTADUAL DE EDUCACAO BASICA E PROFISSIONAL ABAITARA;Estadual;Rural;57;0;46;80,70;464,18;555,66;473,87;438,14;488,70;Grupo 2;63,9000000000000;0,00;9,20000000000000;0,00000000000000;De 31 a 60 alunos;media
RO;11049022;COLEGIO DRUMMOND;Privada;Urbana;11;0;10;90,91;506,12;602,39;533,93;477,09;588,00;Grupo 3;29,7000000000000;70,00;0,00000000000000;0,00000000000000;De 1 a 30 alunos;alta
RO;11049430;COLEGIO TIRADENTES DA POLICIA MILITAR II UNIDADE JACI PARANA CTPMII;Estadual;Urbana;48;0;33;68,75;450,33;538,43;477,60;422,32;527,27;Grupo 3;65,9000000000000;0,00;13,20000000000000;11,40000000000000;De 31 a 60 alunos;media
RO;11106808;IFRO - CAMPUS JI-PARANA;Federal;Urbana;152;0;131;86,18;516,40;592,74;540,48;520,19;576,03;Grupo 3;81,8000000000000;99,24;7,60000000000000;0,60000000000000;Maior que 90 alunos;alta
RO;11106867;EEEFM SHIRLEI CERUTI;Estadual;Urbana;134;3;89;66,42;458,39;545,56;480,33;447,33;542,70;Grupo 3;61,0000000000000;59,55;25,50000000000000;15,10000000000000;Maior que 90 alunos;baixa
RO;11107804;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE RONDONIA - CAMPUS VILHENA;Federal;Urbana;112;2;78;69,64;517,35;595,17;539,87;524,89;552,31;Grupo 3;71,2000000000000;100,00;13,30000000000000;0,80000000000000;Maior que 90 alunos;media
RO;11108800;IFRO - CAMPUS ARIQUEMES;Federal;Rural;151;1;119;78,81;496,18;575,40;504,59;506,24;549,75;Grupo 3;71,3000000000000;95,80;8,60000000000000;3,30000000000000;Maior que 90 alunos;media
RO;11109807;IFRO - CAMPUS PORTO VELHO CALAMA;Federal;Urbana;190;0;144;75,79;507,14;593,47;546,41;503,82;581,94;Grupo 3;70,5000000000000;96,53;11,20000000000000;3,40000000000000;Maior que 90 alunos;media
RO;11109815;IFRO - CAMPUS CACOAL;Federal;Urbana;30;0;29;96,67;515,50;598,98;547,77;530,99;664,14;Grupo 3;69,1000000000000;100,00;14,00000000000000;1,80000000000000;De 1 a 30 alunos;alta
AC;12000213;ESC ANSELMO MAIA DE CARVALHO;Estadual;Urbana;70;4;43;61,43;430,48;516,25;455,35;389,43;509,30;Grupo 1;60,3000000000000;67,44;2,00000000000000;0,00000000000000;De 61 a 90 alunos;baixa
AC;12000418;ESC FLODOARDO CABRAL;Estadual;Urbana;436;10;244;55,96;443,91;534,86;476,74;428,49;528,11;Grupo 2;36,4000000000000;78,69;9,00000000000000;7,80000000000000;Maior que 90 alunos;baixa
AC;12000450;ESC CRAVEIRO COSTA;Estadual;Urbana;309;1;161;52,10;434,57;519,27;459,31;413,26;500,62;Grupo 1;37,7000000000000;72,05;3,10000000000000;12,00000000000000;Maior que 90 alunos;baixa
AC;12000930;ESC MANOEL BRAZ DE MELO;Estadual;Rural;95;5;54;56,84;438,70;523,04;451,96;421,30;471,48;Grupo 2;48,8000000000000;90,74;4,50000000000000;6,40000000000000;Maior que 90 alunos;baixa
AC;12001015;ESC MARIA DE NAZARE SANTIAGO;Estadual;Rural;33;0;20;60,61;436,42;517,93;456,11;426,43;500,00;Grupo 1;24,4000000000000;80,00;1,70000000000000;3,30000000000000;De 31 a 60 alunos;baixa
AC;12001805;ESC 1º DE MAIO;Estadual;Urbana;46;2;32;69,57;437,42;517,47;449,95;409,04;483,75;Grupo 2;59,0000000000000;84,38;4,10000000000000;6,90000000000000;De 31 a 60 alunos;media
AC;12009725;ESC ARGENTINA PEREIRA FEITOSA;Estadual;Urbana;70;0;54;77,14;434,25;535,72;469,34;429,25;511,48;Grupo 3;47,0000000000000;61,11;6,50000000000000;11,70000000000000;De 61 a 90 alunos;media
AC;12010731;ESC SAO LUIZ GONZAGA;Estadual;Rural;60;1;41;68,33;446,50;528,87;464,59;422,23;479,51;Grupo 3;37,9000000000000;82,93;4,80000000000000;10,50000000000000;De 31 a 60 alunos;media
AC;12010936;ESC CENTRO EDUCACIONAL E CULTURAL - META;Privada;Urbana;159;0;152;95,60;538,68;605,90;556,64;532,06;680,63;Grupo 5;65,1000000000000;61,18;2,00000000000000;0,00000000000000;Maior que 90 alunos;alta
AC;12011410;ESC COLEGIO DE APLICACAO UFAC;Federal;Urbana;14;0;14;100,00;495,65;595,72;543,04;447,98;641,43;Grupo 5;89,4000000000000;85,71;27,60000000000000;0,00000000000000;De 1 a 30 alunos;alta
AC;12011444;ESC COLEGIO ESTADUAL BARAO DO RIO BRANCO;Estadual;Urbana;574;4;370;64,46;451,76;531,49;478,97;432,26;511,08;Grupo 2;65,9000000000000;42,97;20,80000000000000;12,60000000000000;Maior que 90 alunos;baixa
AC;12011517;ESC DR JOAO BATISTA AGUIAR;Estadual;Urbana;197;1;107;54,31;441,42;520,60;473,43;424,77;494,39;Grupo 3;63,3000000000000;75,70;6,30000000000000;18,30000000000000;Maior que 90 alunos;baixa
AC;12011584;ESC ALCIMAR NUNES LEITAO;Estadual;Urbana;92;3;70;76,09;447,64;540,88;475,39;431,58;531,43;Grupo 3;79,4000000000000;71,43;10,70000000000000;9,90000000000000;Maior que 90 alunos;media
AC;12012017;ESC HUMBERTO SOARES DA COSTA;Estadual;Urbana;68;1;51;75,00;442,44;518,95;472,86;418,27;497,25;Grupo 2;65,3000000000000;52,94;8,50000000000000;0,00000000000000;De 61 a 90 alunos;media
AC;12012360;ESC DR SANTIAGO DANTAS;Estadual;Rural;50;2;28;56,00;448,89;537,25;469,23;424,38;490,00;Grupo 2;54,0000000000000;39,29;23,80000000000000;9,30000000000000;De 31 a 60 alunos;baixa
AC;12012580;ESC INSTITUTO DE EDUCACAO LOURENCO FILHO;Estadual;Urbana;113;5;82;72,57;453,90;522,30;479,37;437,60;522,93;Grupo 3;61,2000000000000;75,61;24,10000000000000;7,40000000000000;Maior que 90 alunos;media
AC;12014125;ESC UNIAO E PROGRESSO;Estadual;Rural;54;1;32;59,26;431,96;527,10;470,22;432,39;520,00;Grupo 2;43,7000000000000;53,13;2,20000000000000;4,90000000000000;De 31 a 60 alunos;baixa
AC;12014389;ESC INSTITUTO SAO JOSE;Estadual;Urbana;131;1;125;95,42;475,27;571,42;508,35;487,25;571,84;Grupo 4;100,0000000000000;94,40;1,90000000000000;0,20000000000000;Maior que 90 alunos;alta
AC;12014591;ESC 15 DE JUNHO;Estadual;Urbana;251;2;147;58,57;441,72;524,95;467,45;440,32;488,44;Grupo 2;69,1000000000000;79,59;10,20000000000000;13,50000000000000;Maior que 90 alunos;baixa
AC;12015326;ESC CEL JOSE PLACIDO DE CASTRO;Estadual;Urbana;39;1;29;74,36;427,50;513,20;446,67;414,43;478,62;Grupo 2;31,3000000000000;93,10;0,00000000000000;0,00000000000000;De 31 a 60 alunos;media
AC;12015342;ESC JADER SARAIVA MACHADO;Estadual;Rural;39;1;30;76,92;452,42;518,10;464,51;437,98;480,00;Grupo 2;69,2000000000000;90,00;17,10000000000000;4,80000000000000;De 31 a 60 alunos;media
AC;12018163;ESC SAO MIGUEL;Estadual;Rural;18;0;14;77,78;409,84;493,80;422,82;403,16;467,14;Grupo 1;38,5000000000000;64,29;8,10000000000000;5,40000000000000;De 1 a 30 alunos;media
AC;12020249;ESC DOM HENRIQUE RUTH;Estadual;Urbana;385;11;239;62,08;462,87;553,61;496,99;444,19;584,44;Grupo 2;36,5000000000000;69,87;16,30000000000000;9,80000000000000;Maior que 90 alunos;baixa
AC;12021261;ESC COLEGIO VITORIA;Privada;Urbana;32;1;29;90,63;489,75;572,01;514,62;484,17;576,55;Grupo 5;37,1000000000000;62,07;12,00000000000000;0,00000000000000;De 31 a 60 alunos;alta
AC;12021768;ESC MARCILIO PONTES DOS SANTOS;Estadual;Urbana;119;0;79;66,39;444,71;537,42;473,20;432,98;485,82;Grupo 2;50,6000000000000;73,42;13,40000000000000;6,40000000000000;Maior que 90 alunos;baixa
AC;12022004;ESC FRANCISCO BRAGA DE SOUZA;Estadual;Urbana;98;4;50;51,02;435,84;507,05;453,94;424,16;487,60;Grupo 2;69,2000000000000;92,00;4,70000000000000;6,50000000000000;Maior que 90 alunos;baixa
AC;12022969;ESC ASSOCIACAO MODELAR DE ENSINO A M E;Privada;Urbana;38;0;36;94,74;516,58;601,14;545,02;551,55;626,67;Grupo 5;30,8000000000000;63,89;4,70000000000000;0,00000000000000;De 31 a 60 alunos;alta
AC;12026409;ESC COLEGIO ALTERNATIVO DO ACRE LTDA;Privada;Urbana;57;0;55;96,49;519,43;601,53;543,23;532,21;641,45;Grupo 5;56,1000000000000;69,09;5,30000000000000;0,00000000000000;De 31 a 60 alunos;alta
AC;12026530;ESC DE EDUCACAO BASCIA E PROFISSIONAL FUNDACAO BRADESCO;Privada;Urbana;54;1;51;94,44;473,86;562,25;506,96;493,05;565,49;Grupo 3;69,2000000000000;98,04;2,60000000000000;0,00000000000000;De 31 a 60 alunos;alta
AC;12027758;ESC GLORIA PEREZ;Estadual;Urbana;368;6;192;52,17;455,09;529,56;478,14;431,67;497,92;Grupo 2;64,2000000000000;50,52;9,10000000000000;10,50000000000000;Maior que 90 alunos;baixa
AC;12028037;ESC JORNALISTA ARMANDO NOGUEIRA;Estadual;Urbana;519;8;281;54,14;449,38;524,58;470,17;423,24;502,35;Grupo 3;46,6000000000000;52,31;16,90000000000000;6,90000000000000;Maior que 90 alunos;baixa
AC;12028860;ESC JOSE RIBAMAR BATISTA;Estadual;Urbana;272;10;227;83,46;453,94;533,89;482,11;440,48;530,13;Grupo 2;72,1000000000000;79,74;14,20000000000000;7,90000000000000;Maior que 90 alunos;media
AC;12030058;ESC DE ENSINO MEDIO E TECNICO PLACIDO DE CASTRO;Privada;Urbana;34;0;32;94,12;538,88;619,33;560,23;585,53;666,88;Grupo 6;63,0000000000000;75,00;1,30000000000000;0,00000000000000;De 31 a 60 alunos;alta
AC;12030155;ESC JAIRO DE FIGUEIREDO MELO;Estadual;Urbana;85;2;43;50,59;418,08;483,34;421,99;411,40;425,12;Grupo 1;34,6000000000000;95,35;1,10000000000000;4,80000000000000;De 61 a 90 alunos;baixa
AC;12030937;IFAC - CAMPUS CRUZEIRO DO SUL;Federal;Urbana;24;1;16;66,67;475,44;566,83;473,17;456,76;493,75;Grupo 2;84,3000000000000;100,00;16,10000000000000;0,80000000000000;De 1 a 30 alunos;baixa
AC;12030961;IFAC - CAMPUS RIO BRANCO;Federal;Urbana;10;0;10;100,00;483,87;579,85;510,22;453,82;554,00;Grupo 3;89,6000000000000;80,00;19,80000000000000;10,90000000000000;De 1 a 30 alunos;alta
AC;12044636;ESC PROF PEDRO MARTINELLO;Estadual;Urbana;96;4;68;70,83;440,94;511,87;466,54;408,23;520,59;Grupo 3;56,4000000000000;80,88;19,50000000000000;7,30000000000000;Maior que 90 alunos;media
AC;12044822;ESC SEBASTIAO PEDROSA;Estadual;Urbana;254;3;156;61,42;444,56;516,01;475,03;424,01;484,49;Grupo 2;66,2000000000000;71,15;28,10000000000000;11,40000000000000;Maior que 90 alunos;baixa
AC;12052221;ESC PROF CLICIA GADELHA;Estadual;Urbana;270;11;159;58,89;441,68;521,63;469,43;422,14;493,08;Grupo 2;70,9000000000000;77,36;19,40000000000000;12,50000000000000;Maior que 90 alunos;baixa
AC;12091260;ESC BOA UNIAO ENSINO JOVEM;Estadual;Urbana;172;2;98;56,98;447,52;539,93;478,61;418,00;488,37;Grupo 3;56,8000000000000;58,16;37,70000000000000;1,10000000000000;Maior que 90 alunos;baixa
AM;13000411;ESCOLA ESTADUAL SAO FRANCISCO DE SALLES;Estadual;Urbana;62;0;44;70,97;466,58;552,34;489,65;454,19;549,09;Grupo 3;35,2000000000000;90,91;5,20000000000000;4,90000000000000;De 61 a 90 alunos;media
AM;13001337;ESCOLA ESTADUAL DOM JOAO MARCHESI;Estadual;Urbana;96;0;51;53,13;426,15;523,16;464,66;427,25;478,43;Grupo 3;30,0000000000000;66,67;1,70000000000000;5,60000000000000;Maior que 90 alunos;baixa
AM;13001396;ESCOLA ESTADUAL SAO GABRIEL;Estadual;Urbana;93;0;62;66,67;434,64;522,82;477,79;453,67;537,42;Grupo 3;44,2000000000000;79,03;16,80000000000000;2,90000000000000;Maior que 90 alunos;baixa
AM;13007351;ESCOLA ESTADUAL SANTO ANTONIO;Estadual;Urbana;204;0;117;57,35;429,08;505,76;445,59;407,41;499,49;Grupo 2;49,5000000000000;88,89;11,70000000000000;0,00000000000000;Maior que 90 alunos;baixa
AM;13007874;ESCOLA ESTADUAL DUQUE DE CAXIAS;Estadual;Urbana;179;0;109;60,89;448,17;526,85;464,21;409,82;485,69;Grupo 3;39,1000000000000;74,31;20,80000000000000;0,00000000000000;Maior que 90 alunos;baixa
AM;13013076;CENTRO EDUCACIONAL GOVERNADOR GILBERTO MESTRINHO;Estadual;Urbana;256;0;209;81,64;458,63;542,53;493,34;432,14;595,12;Grupo 3;65,4000000000000;78,95;5,20000000000000;1,00000000000000;Maior que 90 alunos;media
AM;13014846;ESCOLA ESTADUAL PRESIDENTE COSTA E SILVA;Estadual;Urbana;153;0;87;56,86;426,56;501,60;449,33;408,86;500,46;Grupo 2;18,0000000000000;91,95;3,40000000000000;5,30000000000000;Maior que 90 alunos;baixa
AM;13016792;ESCOLA ESTADUAL NOSSA SENHORA DO PERPETUO SOCORRO;Estadual;Urbana;253;3;182;71,94;432,73;515,82;453,31;408,10;488,12;Grupo 2;50,7000000000000;85,16;6,90000000000000;3,00000000000000;Maior que 90 alunos;media
AM;13018221;ESCOLA ESTADUAL MARIA ALMEIDA DO NASCIMENTO;Estadual;Urbana;108;0;60;55,56;425,72;500,35;448,20;412,90;491,67;Grupo 3;49,1000000000000;61,67;4,70000000000000;13,50000000000000;Maior que 90 alunos;baixa
AM;13018302;INSTITUTO BEREANO DE COARI;Estadual;Urbana;100;0;54;54,00;430,80;516,46;447,91;411,94;461,85;Grupo 3;40,8000000000000;81,48;5,80000000000000;10,40000000000000;Maior que 90 alunos;baixa
AM;13020811;ESCOLA ESTADUAL SENADOR FABIO LUCENA;Estadual;Rural;59;0;32;54,24;432,24;528,67;460,73;408,85;540,63;Grupo 2;30,4000000000000;81,25;0,50000000000000;7,90000000000000;De 31 a 60 alunos;baixa
AM;13021354;ESCOLA ESTADUAL ALBERTO SANTOS MIGUEIS;Estadual;Rural;32;0;16;50,00;424,11;527,98;438,09;396,31;502,50;Grupo 2;17,6000000000000;81,25;0,80000000000000;5,90000000000000;De 31 a 60 alunos;baixa
AM;13021630;ESCOLA ESTADUAL ISAIAS VASCONCELOS;Estadual;Urbana;281;1;148;52,67;435,90;527,55;461,85;415,83;537,97;Grupo 3;43,6000000000000;80,41;10,70000000000000;9,00000000000000;Maior que 90 alunos;baixa
AM;13025210;INSTITUTO HILDA FERREIRA;Privada;Urbana;33;0;29;87,88;536,21;602,22;545,63;519,33;614,48;Grupo 5;54,9000000000000;68,97;2,20000000000000;0,00000000000000;De 31 a 60 alunos;alta
AM;13025422;CENTRO EDUCACIONAL ALVARO BOTELHO MAIA;Privada;Urbana;15;0;11;73,33;499,25;596,87;535,24;490,12;596,36;Grupo 4;61,8000000000000;36,36;2,00000000000000;0,00000000000000;De 1 a 30 alunos;media
AM;13025694;CENTRO EDUCACIONAL RAIMUNDO BELO FERREIRA;Privada;Urbana;25;0;18;72,00;489,03;598,21;542,65;506,83;613,33;Grupo 4;40,5000000000000;61,11;1,30000000000000;1,40000000000000;De 1 a 30 alunos;media
AM;13025724;CENTRO EDUCACIONAL SANTA TERESINHA;Privada;Urbana;26;0;25;96,15;512,85;598,75;551,38;503,16;640,80;Grupo 5;76,9000000000000;68,00;1,10000000000000;0,00000000000000;De 1 a 30 alunos;alta
AM;13025872;CENTRO EDUCACIONAL LATO SENSU;Privada;Urbana;127;0;121;95,28;622,39;660,93;606,76;679,01;761,32;Grupo 6;62,3000000000000;89,26;0,50000000000000;0,00000000000000;Maior que 90 alunos;alta
AM;13026089;CENTRO EDUCACIONAL CASIMIRO DE ABREU;Privada;Urbana;57;0;42;73,68;481,38;542,65;495,85;462,72;508,10;Grupo 4;75,6000000000000;61,90;6,00000000000000;0,00000000000000;De 31 a 60 alunos;media
AM;13026160;CENTRO EDUCACIONAL FUCAPI LYNALDO CAVALCANTE DE ALBUQUERQUE CEEF;Privada;Urbana;39;0;36;92,31;536,89;606,52;547,38;550,20;656,97;Grupo 5;45,8000000000000;58,33;13,90000000000000;0,70000000000000;De 31 a 60 alunos;alta
AM;13026321;CENTRO EDUCACIONAL RECANTO DA CRIANCA INTERATIVO;Privada;Urbana;37;0;31;83,78;462,99;568,77;507,53;427,52;580,65;Grupo 4;23,1000000000000;83,87;0,80000000000000;0,00000000000000;De 31 a 60 alunos;media
AM;13026356;CENTRO EDUC SILVIA GUERRA;Privada;Urbana;75;0;56;74,67;469,58;552,46;497,67;445,60;544,64;Grupo 4;30,8000000000000;57,14;2,00000000000000;1,20000000000000;De 61 a 90 alunos;media
AM;13026402;ESCOLAS IDAAM - UNIDADE DJALMA BATISTA;Privada;Urbana;252;0;232;92,06;537,77;614,62;568,67;541,12;665,06;Grupo 5;70,3000000000000;0,00;2,70000000000000;0,00000000000000;Maior que 90 alunos;alta
AM;13026429;ESCOLA CONCORDIA DE ENSINO FUNDAMENTAL E MEDIO DA ULBRA;Privada;Urbana;16;1;12;75,00;471,68;578,51;537,47;460,24;588,33;Grupo 5;61,5000000000000;66,67;0,00000000000000;1,00000000000000;De 1 a 30 alunos;media
AM;13026470;COLEGIO AMAZONENSE DOM PEDRO II;Estadual;Urbana;436;0;385;88,30;466,55;548,93;513,46;443,20;557,30;Grupo 3;85,7000000000000;65,19;6,50000000000000;3,60000000000000;Maior que 90 alunos;alta
AM;13026488;COLEGIO MILITAR DE MANAUS;Federal;Urbana;172;0;135;78,49;575,22;633,06;579,79;616,05;661,93;Grupo 5;82,0000000000000;57,04;7,30000000000000;0,00000000000000;Maior que 90 alunos;media
AM;13026496;ASSOCIACAO EDUCACIONAL MARIA AUXILIADORA;Privada;Urbana;38;0;37;97,37;526,10;602,07;546,39;520,31;621,08;Grupo 5;55,1000000000000;81,08;13,80000000000000;0,00000000000000;De 31 a 60 alunos;alta
AM;13026500;COLEGIO SANTA DOROTEIA;Privada;Urbana;88;0;75;85,23;541,64;617,90;574,41;512,02;630,40;Grupo 5;71,8000000000000;62,67;8,50000000000000;0,00000000000000;De 61 a 90 alunos;media
AM;13026577;COLEGIO MILITAR DA POLICIA MILITAR DO AMAZONAS;Estadual;Urbana;167;1;164;98,20;521,68;608,08;558,41;519,55;642,20;Grupo 5;77,6000000000000;76,83;9,60000000000000;0,80000000000000;Maior que 90 alunos;alta
AM;13026585;COL DOM BOSCO;Privada;Urbana;113;0;107;94,69;520,25;598,97;553,83;517,57;630,65;Grupo 5;82,5000000000000;87,85;8,70000000000000;0,90000000000000;Maior que 90 alunos;alta
AM;13026631;COLEGIO PALAS ATENA;Privada;Urbana;16;0;16;100,00;544,91;627,28;582,09;583,56;610,00;Grupo 5;66,7000000000000;68,75;1,60000000000000;0,00000000000000;De 1 a 30 alunos;alta
AM;13026844;IFAM - CAMPUS MANAUS ZONA LESTE;Federal;Urbana;119;0;113;94,96;473,18;558,70;508,70;444,46;565,13;Grupo 3;31,7000000000000;90,27;9,40000000000000;5,60000000000000;Maior que 90 alunos;alta
AM;13026950;ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO;Privada;Urbana;77;0;71;92,21;510,90;606,68;552,76;513,29;614,08;Grupo 3;76,9000000000000;97,18;4,80000000000000;0,40000000000000;De 61 a 90 alunos;alta
AM;13027042;ESCOLA ESTADUAL 1º DE MAIO;Estadual;Urbana;39;0;22;56,41;425,21;508,80;463,38;403,69;447,27;Grupo 3;78,6000000000000;68,18;0,70000000000000;9,20000000000000;De 31 a 60 alunos;baixa
AM;13027123;ESCOLA ESTADUAL DESEMBARGADOR ANDRE VIDAL DE ARAUJO;Estadual;Urbana;276;5;154;55,80;443,02;510,76;466,68;411,55;515,19;Grupo 3;85,7000000000000;62,99;3,10000000000000;9,70000000000000;Maior que 90 alunos;baixa
AM;13027255;ESCOLA ESTADUAL D MILTON CORREA PEREIRA;Estadual;Urbana;262;0;143;54,58;448,20;522,37;474,10;421,80;524,90;Grupo 3;79,9000000000000;62,94;8,70000000000000;16,10000000000000;Maior que 90 alunos;baixa
AM;13027280;ESCOLA ESTADUAL DR JOSE MILTON BANDEIRA;Estadual;Urbana;281;0;159;56,58;437,82;509,89;460,40;418,68;516,48;Grupo 3;70,1000000000000;59,75;1,90000000000000;6,40000000000000;Maior que 90 alunos;baixa
AM;13027344;ESCOLA ESTADUAL FARIAS BRITTO;Estadual;Urbana;87;0;54;62,07;442,60;521,41;472,71;410,29;552,59;Grupo 3;69,0000000000000;59,26;6,30000000000000;14,40000000000000;De 61 a 90 alunos;baixa
AM;13027514;ESCOLA ESTADUAL LIBERALINA WEILL;Estadual;Urbana;158;1;115;72,78;437,66;513,98;474,37;411,38;505,57;Grupo 3;50,3000000000000;66,09;0,20000000000000;2,00000000000000;Maior que 90 alunos;media
AM;13027549;ESCOLA ESTADUAL LUIZINHA NASCIMENTO;Estadual;Urbana;50;0;29;58,00;454,70;523,65;473,18;419,67;500,69;Grupo 3;77,8000000000000;75,86;14,00000000000000;10,20000000000000;De 31 a 60 alunos;baixa
AM;13027786;ESCOLA ESTADUAL PRESIDENTE CASTELO BRANCO;Estadual;Urbana;459;0;274;59,69;438,04;519,60;473,90;419,62;498,76;Grupo 3;83,4000000000000;62,41;4,50000000000000;19,40000000000000;Maior que 90 alunos;baixa
AM;13027930;ESCOLA ESTADUAL RUY ARAUJO;Estadual;Urbana;241;0;165;68,46;449,58;529,91;483,20;420,48;527,27;Grupo 3;78,8000000000000;53,33;0,70000000000000;6,30000000000000;Maior que 90 alunos;media
AM;13027956;ESCOLA ESTADUAL SANT ANA;Estadual;Urbana;312;0;211;67,63;438,80;519,29;469,41;408,28;511,56;Grupo 3;64,3000000000000;62,09;7,90000000000000;5,70000000000000;Maior que 90 alunos;media
AM;13027972;ESCOLA ESTADUAL SENADOR PETRONIO PORTELLA;Estadual;Urbana;171;0;160;93,57;482,55;556,10;506,40;469,97;609,25;Grupo 3;84,4000000000000;78,13;0,20000000000000;0,00000000000000;Maior que 90 alunos;alta
AM;13028006;ESCOLA ESTADUAL SOLON DE LUCENA;Estadual;Urbana;709;0;449;63,33;447,91;529,44;481,90;424,05;516,79;Grupo 3;89,1000000000000;61,47;14,50000000000000;10,00000000000000;Maior que 90 alunos;baixa
AM;13029967;ESCOLA ESTADUAL BRIG JOAO CAMARAO TELLES RIBEIRO;Estadual;Urbana;113;0;97;85,84;469,47;559,01;514,82;451,75;564,74;Grupo 4;47,0000000000000;79,38;2,60000000000000;1,20000000000000;Maior que 90 alunos;media
AM;13030094;ESCOLA VOCACIONAL MASROUR;Privada;Urbana;37;0;27;72,97;465,29;557,03;520,95;453,86;602,96;Grupo 4;70,6000000000000;66,67;3,60000000000000;1,80000000000000;De 31 a 60 alunos;media
AM;13030469;ESCOLA ESTADUAL PROF JOSE BERNARDINO LINDOSO;Estadual;Urbana;407;1;225;55,28;441,63;516,22;472,92;419,63;507,73;Grupo 3;79,3000000000000;83,11;6,90000000000000;15,50000000000000;Maior que 90 alunos;baixa
AM;13030566;ESCOLA ESTADUAL MARIA AMELIA DO ESPIRITO SANTO;Estadual;Urbana;180;0;166;92,22;464,80;544,00;501,82;443,79;545,90;Grupo 3;82,3000000000000;66,87;2,70000000000000;0,00000000000000;Maior que 90 alunos;alta
AM;13030590;ESCOLA ESTADUAL MARIA DO CEU VAZ DOLIVEIRA;Estadual;Urbana;18;0;15;83,33;438,06;534,38;488,33;412,96;553,33;Grupo 3;80,6000000000000;80,00;0,00000000000000;3,40000000000000;De 1 a 30 alunos;media
AM;13030914;ESCOLA ESTADUAL SENADOR JOAO BOSCO RAMOS DE LIMA;Estadual;Urbana;524;3;425;81,11;461,21;548,99;497,41;442,41;548,33;Grupo 3;81,4000000000000;58,59;7,60000000000000;6,80000000000000;Maior que 90 alunos;media
AM;13031007;ESCOLA ESTADUAL ANTONIO DE LUCENA BITTENCOURT;Estadual;Urbana;382;0;233;60,99;437,04;517,11;470,48;414,03;543,78;Grupo 3;60,9000000000000;75,54;2,10000000000000;14,20000000000000;Maior que 90 alunos;baixa
AM;13031058;ESCOLA ESTADUAL DEP JOSUE CLAUDIO DE SOUZA;Estadual;Urbana;357;0;193;54,06;438,21;513,52;460,96;415,08;497,62;Grupo 3;82,4000000000000;78,76;4,50000000000000;21,50000000000000;Maior que 90 alunos;baixa
AM;13031112;ESCOLA ESTADUAL MARIA DA LUZ CALDERARO;Estadual;Urbana;454;1;252;55,51;444,66;521,32;467,27;418,76;496,98;Grupo 3;83,5000000000000;56,35;5,40000000000000;11,00000000000000;Maior que 90 alunos;baixa
AM;13031120;ESCOLA ESTADUAL NOSSA SENHORA APARECIDA;Estadual;Urbana;324;0;203;62,65;446,13;525,21;480,57;418,86;517,24;Grupo 3;87,5000000000000;62,56;11,90000000000000;9,80000000000000;Maior que 90 alunos;baixa
AM;13031147;ESCOLA ESTADUAL PROFESSOR ANTENOR SARMENTO;Estadual;Urbana;152;0;98;64,47;456,38;539,71;494,99;423,63;531,84;Grupo 3;83,3000000000000;35,71;2,40000000000000;10,10000000000000;Maior que 90 alunos;baixa
AM;13031198;ESCOLA ESTADUAL SENADOR MANUEL SEVERIANO NUNES;Estadual;Urbana;699;6;434;62,09;441,73;522,64;477,86;417,36;504,38;Grupo 3;80,4000000000000;62,44;5,00000000000000;10,20000000000000;Maior que 90 alunos;baixa
AM;13031660;ESCOLAS NILTON LINS;Privada;Urbana;27;0;18;66,67;497,25;567,90;524,22;490,68;550,00;Grupo 5;54,7000000000000;44,44;10,00000000000000;3,60000000000000;De 1 a 30 alunos;baixa
AM;13031783;INSTITUTO ADVENTISTA DE MANAUS;Privada;Urbana;108;0;85;78,70;478,52;569,94;509,49;475,85;576,00;Grupo 4;62,6000000000000;76,47;7,20000000000000;0,50000000000000;Maior que 90 alunos;media
AM;13031791;INSTITUTO BATISTA IDA NELSON;Privada;Urbana;57;3;47;82,46;507,21;585,69;540,07;490,77;604,89;Grupo 5;64,7000000000000;74,47;6,00000000000000;0,00000000000000;De 31 a 60 alunos;media
