NU_ANO;CO_UF_ESCOLA;SG_UF_ESCOLA;CO_MUNICIPIO_ESCOLA;NO_MUNICIPIO_ESCOLA;CO_ESCOLA_EDUCACENSO;NO_ESCOLA_EDUCACENSO;TP_DEPENDENCIA_ADM_ESCOLA;TP_LOCALIZACAO_ESCOLA;NU_MATRICULAS;NU_PARTICIPANTES_NEC_ESP;NU_PARTICIPANTES;NU_TAXA_PARTICIPACAO;NU_MEDIA_CN;NU_MEDIA_CH;NU_MEDIA_LP;NU_MEDIA_MT;NU_MEDIA_RED;NU_MEDIA_OBJ;NU_MEDIA_TOT;INSE;PC_FORMACAO_DOCENTE;NU_TAXA_PERMANENCIA;NU_TAXA_APROVACAO;NU_TAXA_REPROVACAO;NU_TAXA_ABANDONO;PORTE_ESCOLA
2015;14;RR;1400100;Boa Vista;14007266;COLEGIO EDUCACIONAL E CURSOS - CUCA;Privada;Urbana;39;0;36;92,31;494,63;564,84;510,72;494,81;607,22;NA;NA;Grupo 5;52,6;47,22;100,0;0,0;0,0;De 31 a 60 alunos
2015;14;RR;1400100;Boa Vista;14321050;ESCOLA ESTADUAL PROFESSORA VANDA DA SILVA PINTO;Estadual;Urbana;129;5;79;61,24;444,66;520,65;456,54;412,01;480,25;NA;NA;Grupo 2;50,9;64,56;73,5;12,2;14,3;Maior que 90 alunos
2015;15;PA;1503002;Faro;15000036;EEEFM FLORA TEIXEIRA;Estadual;Urbana;72;0;50;69,44;429,13;515,08;452,88;427,54;518,40;NA;NA;Grupo 1;44,2;78,00;87,4;4,5;8,1;De 61 a 90 alunos
2015;15;PA;1504802;Monte Alegre;15007324;EEEM PREFEITO CARIM MELEM;Estadual;Urbana;211;3;143;67,77;445,11;545,20;484,05;438,99;523,77;NA;NA;Grupo 1;73,0;84,62;88,3;1,2;10,5;Maior que 90 alunos
2015;15;PA;1506807;Santarém;15011577;EEEFM FREI AMBROSIO;Estadual;Urbana;156;0;85;54,49;453,02;534,21;468,13;421,90;531,76;NA;NA;Grupo 3;39,7;64,71;67,3;12,9;19,8;Maior que 90 alunos
2015;15;PA;1506807;Santarém;15011666;EEEFM PEDRO ALVARES CABRAL;Estadual;Urbana;158;1;84;53,16;446,64;528,25;481,24;432,73;554,52;NA;NA;Grupo 3;51,7;72,62;72,6;9,3;18,1;Maior que 90 alunos
2015;15;PA;1506302;Salvaterra;15032744;EEEM PROF ADEMAR NUNES VASCONCELOS SEDE;Estadual;Urbana;87;0;49;56,32;422,61;520,68;463,47;417,58;493,47;NA;NA;Grupo 1;68,1;48,98;71,8;9,1;19,1;De 61 a 90 alunos
2015;15;PA;1504422;Marituba;15034488;EEEM PROF JOSE EDMUNDO QUEIROZ;Estadual;Urbana;301;4;154;51,16;448,70;539,97;485,46;436,56;519,53;NA;NA;Grupo 2;56,4;58,44;73,8;8,7;17,5;Maior que 90 alunos
2015;15;PA;1501402;Belém;15038424;COLEGIO MARISTA NOSSA SENHORA DE NAZARE;Privada;Urbana;260;9;240;92,31;589,37;652,29;583,54;617,74;772,38;NA;NA;Grupo 6;64,3;77,50;95,1;4,9;0,0;Maior que 90 alunos
2015;15;PA;1501402;Belém;15038521;COL STO ANTONIO;Privada;Urbana;29;0;28;96,55;516,15;606,71;541,04;531,11;615,71;NA;NA;Grupo 4;87,8;89,29;100,0;0,0;0,0;De 1 a 30 alunos
2015;15;PA;1501402;Belém;15038637;COOPERATIVA EDUC NOSSA ESC LTDA;Privada;Urbana;46;1;43;93,48;515,99;601,21;539,66;502,72;629,77;NA;NA;Grupo 3;77,8;79,07;95,2;3,0;1,8;De 31 a 60 alunos
2015;15;PA;1501402;Belém;15039919;EEEFM DR FREITAS;Estadual;Urbana;178;0;110;61,80;458,83;539,25;493,48;434,43;510,91;NA;NA;Grupo 3;75,0;64,55;73,6;13,8;12,6;Maior que 90 alunos
2015;15;PA;1501402;Belém;15039927;EEEF DR MARIO CHERMONT;Estadual;Urbana;129;2;72;55,81;450,52;518,81;463,66;422,43;491,67;NA;NA;Grupo 3;60,3;65,28;67,2;12,3;20,5;Maior que 90 alunos
2015;15;PA;1501402;Belém;15040011;EEEFM JARBAS PASSARINHO - MARCO;Estadual;Urbana;68;2;47;69,12;469,84;548,23;506,62;454,49;547,57;NA;NA;Grupo 3;90,5;70,21;83,2;12,7;4,1;De 61 a 90 alunos
2015;15;PA;1501402;Belém;15040097;EEEIF PINTO MARQUES;Estadual;Urbana;70;0;48;68,57;477,92;547,22;500,93;425,72;517,08;NA;NA;Grupo 3;58,9;75,00;78,1;9,7;12,2;De 61 a 90 alunos
2015;15;PA;1501402;Belém;15040364;EEEM PAES DE CARVALHO;Estadual;Urbana;469;0;388;82,73;466,20;543,23;489,32;447,38;539,95;NA;NA;Grupo 2;67,8;63,92;84,5;13,5;2,0;Maior que 90 alunos
2015;15;PA;1501402;Belém;15040380;EEEFM DR ULYSSES GUIMARAES;Estadual;Urbana;336;0;231;68,75;472,22;551,18;503,18;445,17;550,48;NA;NA;Grupo 3;74,6;57,14;81,4;8,8;9,8;Maior que 90 alunos
2015;15;PA;1501402;Belém;15040534;EEEFM RODRIGUES PINAGE;Estadual;Urbana;54;0;30;55,56;443,91;528,97;473,61;427,30;495,33;NA;NA;Grupo 3;48,9;56,67;70,9;9,9;19,2;De 31 a 60 alunos
2015;15;PA;1501402;Belém;15040569;EEEFM TEODORA BENTES;Estadual;Urbana;116;6;77;66,38;452,47;525,45;470,94;426,87;523,00;NA;NA;Grupo 3;81,1;75,32;72,0;18,2;9,8;Maior que 90 alunos
2015;15;PA;1501402;Belém;15041450;ESCOLA TECNICA ESTADUAL MAGALHAES BARATA;Estadual;Urbana;99;0;81;81,82;493,58;593,41;523,06;489,40;589,38;NA;NA;Grupo 2;60,0;67,90;80,7;19,0;0,3;Maior que 90 alunos
2015;15;PA;1501402;Belém;15041999;SOCIEDADE CIVIL COL MODERNO;Privada;Urbana;85;0;79;92,94;528,21;616,06;551,19;559,54;668,86;NA;NA;Grupo 6;80,7;56,96;94,0;6,0;0,0;De 61 a 90 alunos
2015;15;PA;1504422;Marituba;15043630;EEEM SANTA TEREZA DAVILA;Estadual;Urbana;124;0;79;63,71;459,04;540,76;486,65;448,96;522,28;NA;NA;Grupo 1;76,0;75,95;79,9;17,4;2,7;Maior que 90 alunos
2015;15;PA;1502103;Cametá;15070581;INSTITUTO NOSSA SENHORA AUXILIADORA;Privada;Urbana;66;0;63;95,45;499,13;578,70;522,34;497,14;613,65;NA;NA;Grupo 3;81,1;90,48;97,2;2,8;0,0;De 61 a 90 alunos
2015;15;PA;1502301;Capitão Poço;15088464;EEEM PROF TEREZINHA BEZERRA SIQUEIRA;Estadual;Urbana;94;0;57;60,64;443,92;518,76;455,39;432,45;502,81;NA;NA;Grupo 2;52,6;70,18;76,1;10,0;13,9;Maior que 90 alunos
2015;15;PA;1504059;Mãe do Rio;15092542;EEEM PADRE MARINO CONTTI;Estadual;Urbana;329;0;194;58,97;441,75;526,03;464,23;430,21;492,47;NA;NA;Grupo 1;76,9;80,93;77,5;11,1;11,4;Maior que 90 alunos
2015;15;PA;1501402;Belém;15096190;ESCOLA ADVENTISTA DE CORREIOS;Privada;Urbana;35;1;33;94,29;496,82;574,58;523,36;473,65;653,79;NA;NA;Grupo 3;70,7;72,73;96,1;3,9;0,0;De 31 a 60 alunos
2015;15;PA;1504208;Marabá;15097811;COLEGIO ADVENTISTA DE MARABA;Privada;Urbana;26;0;22;84,62;479,04;581,60;521,27;470,25;580,91;NA;NA;Grupo 4;27,3;45,45;97,7;2,3;0,0;De 1 a 30 alunos
2015;15;PA;1501808;Breves;15097846;EEEM SANTO AGOSTINHO;Estadual;Urbana;100;0;95;95,00;467,49;556,52;503,10;455,62;604,21;NA;NA;Grupo 3;35,2;71,58;98,1;1,1;0,8;Maior que 90 alunos
2015;15;PA;1501402;Belém;15098150;EEETPA-BELEM;Estadual;Urbana;138;0;90;65,22;454,23;540,58;495,69;447,63;522,00;NA;NA;Grupo 2;77,0;1,11;70,2;26,3;3,5;Maior que 90 alunos
2015;15;PA;1502939;Dom Eliseu;15117014;COLEGIO SEBASTIAO SARAIVA;Privada;Urbana;24;0;22;91,67;479,06;527,09;470,23;441,70;516,36;NA;NA;Grupo 3;51,1;77,27;97,0;2,3;0,7;De 1 a 30 alunos
2015;15;PA;1501709;Bragança;15118100;IFPA - CAMPUS BRAGANCA;Federal;Urbana;81;0;46;56,79;490,95;571,83;523,63;472,72;561,74;NA;NA;Grupo 2;60,2;4,35;93,7;2,0;4,3;De 61 a 90 alunos
2015;15;PA;1506187;Rondon do Pará;15119777;EEEM DR DIONISIO BENTES DE CARVALHO SEDE;Estadual;Urbana;364;0;223;61,26;444,28;521,16;464,67;433,89;471,03;NA;NA;Grupo 2;55,7;88,34;72,6;11,8;15,6;Maior que 90 alunos
2015;15;PA;1504208;Marabá;15127079;ERC PEQUENO PRINCIPE;Estadual;Urbana;110;0;93;84,55;471,82;558,57;504,79;464,80;550,11;NA;NA;Grupo 3;54,9;68,82;94,7;1,8;3,5;Maior que 90 alunos
2015;15;PA;1504208;Marabá;15127303;EEEM DR JOSE CURSINO DE AZEVEDO;Estadual;Urbana;71;0;45;63,38;433,11;503,81;443,96;396,85;447,56;NA;NA;Grupo 1;45,9;44,44;91,2;0,4;8,4;De 61 a 90 alunos
2015;15;PA;1504208;Marabá;15127370;EEEM DR GASPAR VIANNA;Estadual;Urbana;349;0;207;59,31;448,42;529,53;475,34;418,53;509,76;NA;NA;Grupo 2;48,9;57,97;75,4;7,4;17,2;Maior que 90 alunos
2015;15;PA;1506138;Redenção;15131122;EEEM PROFA DEUZUITA PEREIRA DE QUEIROZ;Estadual;Urbana;319;0;193;60,50;448,38;525,92;473,43;424,78;491,30;NA;NA;Grupo 2;69,8;60,10;75,1;9,8;15,1;Maior que 90 alunos
2015;15;PA;1507458;São Geraldo do Araguaia;15132412;EEEM MACARIO DANTAS SEDE;Estadual;Urbana;200;0;103;51,50;434,40;518,75;457,24;424,39;465,24;NA;NA;Grupo 2;49,3;75,73;84,2;2,5;13,3;Maior que 90 alunos
2015;15;PA;1508407;Xinguara;15134504;E P E I F M D PEDRO;Privada;Urbana;22;0;17;77,27;498,12;584,04;503,81;520,66;588,24;NA;NA;Grupo 4;36,4;47,06;95,4;4,6;0,0;De 1 a 30 alunos
2015;15;PA;1501501;Benevides;15139816;COLEGIO DA FACULDADE ADVENTISTA DA AMAZONIA;Privada;Urbana;71;0;62;87,32;482,81;557,46;502,62;460,72;595,48;NA;NA;Grupo 4;67,5;54,84;94,0;6,0;0,0;De 61 a 90 alunos
2015;15;PA;1508407;Xinguara;15141128;EEEM DOM LUIZ DE MOURA PALHA;Estadual;Urbana;317;0;200;63,09;447,79;533,95;472,39;433,09;530,30;NA;NA;Grupo 2;72,0;66,00;64,4;18,5;17,1;Maior que 90 alunos
2015;15;PA;1505403;Ourém;15156672;EEEM PROFA MARIA SOCORRO OLIVEIRA DA ROCHA;Estadual;Urbana;113;0;89;78,76;442,49;527,16;470,60;426,27;507,61;NA;NA;Grupo 1;61,8;86,52;89,7;3,4;6,9;Maior que 90 alunos
2015;15;PA;1505064;Novo Repartimento;15159060;OLIMPUS CENTRO DE ESTUDOS E FORMACAO;Privada;Urbana;37;0;22;59,46;454,99;532,35;477,81;426,14;503,64;NA;NA;Grupo 3;45,7;40,91;93,2;6,8;0,0;De 31 a 60 alunos
2015;15;PA;1501402;Belém;15161412;COLEGIO ELITE BELEM;Privada;Urbana;37;0;36;97,30;543,00;601,72;544,38;520,11;631,11;NA;NA;Grupo 4;75,6;47,22;96,4;3,6;0,0;De 31 a 60 alunos
2015;15;PA;1505304;Oriximiná;15163474;INSTITUTO EDUCACIONAL DO BAIXO AMAZONAS;Privada;Urbana;26;0;24;92,31;510,43;582,76;522,00;459,91;613,33;NA;NA;Grupo 4;56,9;16,67;97,7;2,3;0,0;De 1 a 30 alunos
2015;15;PA;1500800;Ananindeua;15163849;NUCLEO DE EDUCACAO PHYSICS;Privada;Urbana;45;0;45;100,00;572,92;627,75;565,90;610,86;675,67;NA;NA;Grupo 5;67,1;0,00;97,0;3,0;0,0;De 31 a 60 alunos
2015;15;PA;1500800;Ananindeua;15163857;SISTEMA DE ENSINO EQUIPE ANANINDEUA;Privada;Urbana;135;0;133;98,52;573,34;640,69;576,45;596,64;750,83;NA;NA;Grupo 5;93,8;0,00;99,5;0,5;0,0;Maior que 90 alunos
2015;15;PA;1504422;Marituba;15165809;INSTITUTO DE EDUCACAO INTEGRADA ALBERT EINSTEN - MARITUBA;Privada;Urbana;18;0;15;83,33;469,19;567,47;508,61;468,23;545,33;NA;NA;Grupo 3;70,5;0,00;93,5;6,5;0,0;De 1 a 30 alunos
2015;15;PA;1503903;Juruti;15210014;COLEGIO PITAGORAS DE JURUTI;Privada;Urbana;14;0;14;100,00;471,89;572,66;538,72;463,86;664,29;NA;NA;Grupo 3;59,5;71,43;75,8;22,7;1,5;De 1 a 30 alunos
2015;15;PA;1501402;Belém;15219046;CENTRO DE ESTUDOS JEAN PIAGET;Privada;Urbana;24;0;22;91,67;525,81;579,77;525,47;474,24;625,45;NA;NA;Grupo 3;69,6;86,36;94,7;5,3;0,0;De 1 a 30 alunos
2015;15;PA;1501402;Belém;15225020;COLEGIO IMPACTO- MANGUEIRAO;Privada;Urbana;133;1;116;87,22;521,95;581,89;527,33;488,16;620,86;NA;NA;Grupo 3;83,8;47,41;97,3;2,4;0,3;Maior que 90 alunos
2015;15;PA;1501402;Belém;15517837;SOCIEDADE CIVIL INTEGRADA MADRE CELESTE;Privada;Urbana;38;0;36;94,74;458,12;542,29;498,82;433,88;523,33;NA;NA;Grupo 3;80,0;72,22;98,2;0,0;1,8;De 31 a 60 alunos
2015;15;PA;1500800;Ananindeua;15520560;EEEFM PITAGORAS;Estadual;Urbana;152;0;86;56,58;455,35;543,11;488,50;438,65;528,50;NA;NA;Grupo 2;68,9;60,47;71,3;10,4;18,3;Maior que 90 alunos
2015;15;PA;1506807;Santarém;15528715;SOC DE EDUC INTEG HUMANA DO BRASIL;Privada;Urbana;11;1;11;100,00;524,46;564,80;532,09;477,26;603,64;NA;NA;Grupo 4;44,4;90,91;100,0;0,0;0,0;De 1 a 30 alunos
2015;15;PA;1501402;Belém;15532925;INSTITUTO EDUCACIONAL VERA LUCIA;Privada;Urbana;25;0;20;80,00;511,32;549,41;498,83;481,53;530,00;NA;NA;Grupo 3;83,3;70,00;97,7;0,0;2,3;De 1 a 30 alunos
2015;15;PA;1506187;Rondon do Pará;15534820;E E F M INSTITUTO TEOREMA;Privada;Urbana;13;0;11;84,62;435,16;534,98;449,84;421,12;485,45;NA;NA;Grupo 3;61,8;45,45;NA;NA;NA;De 1 a 30 alunos
2015;15;PA;1502400;Castanhal;15539962;INSTITUTO DE EDUCACAO BETEL;Privada;Urbana;87;0;69;79,31;482,30;560,99;514,08;473,17;573,91;NA;NA;Grupo 3;51,3;65,22;97,9;0,4;1,7;De 61 a 90 alunos
2015;15;PA;1500800;Ananindeua;15549704;COLEGIO ASPECTO S- LTDA;Privada;Urbana;83;0;68;81,93;489,54;566,77;511,35;472,56;607,94;NA;NA;Grupo 3;85,4;64,71;96,9;0,4;2,7;De 61 a 90 alunos
2015;15;PA;1506807;Santarém;15560759;COLEGIO BATISTA DE SANTAREM;Privada;Urbana;55;0;52;94,55;523,16;593,92;533,46;511,57;716,54;NA;NA;Grupo 4;60,0;73,08;97,5;2,5;0,0;De 31 a 60 alunos
2015;15;PA;1503804;Jacundá;15560929;E E I E F E MEDIO ARTE DE EDUCAR DE JACUNDA;Privada;Urbana;18;0;16;88,89;472,07;555,33;488,59;448,17;543,75;NA;NA;Grupo 3;23,5;68,75;96,6;3,4;0,0;De 1 a 30 alunos
2015;15;PA;1508407;Xinguara;15562352;E P E I F M CARLOS DRUMOND DE ANDRADE;Privada;Urbana;15;0;13;86,67;466,87;557,40;479,32;443,35;549,23;NA;NA;Grupo 3;47,2;53,85;100,0;0,0;0,0;De 1 a 30 alunos
2015;15;PA;1501402;Belém;15563235;SISTEMA DE ENSINO UNIVERSO;Privada;Urbana;400;0;379;94,75;540,11;617,80;553,90;543,14;702,32;NA;NA;Grupo 5;89,4;58,05;99,4;0,6;0,0;Maior que 90 alunos
2015;15;PA;1502400;Castanhal;15566552;CENTRO DE APRENDIZAGEM E DESENVOLVIMENTO PERCEPCAO;Privada;Urbana;18;1;14;77,78;528,59;597,73;553,90;536,96;655,71;NA;NA;Grupo 4;88,2;78,57;100,0;0,0;0,0;De 1 a 30 alunos
2015;15;PA;1501402;Belém;15567672;COLEGIO CEI;Privada;Urbana;26;0;26;100,00;577,52;663,88;581,33;631,32;852,31;NA;NA;Grupo 3;71,1;46,15;96,6;3,4;0,0;De 1 a 30 alunos
2015;15;PA;1501402;Belém;15567788;EEEFM PROF JORGE LOPES RAPOSO;Estadual;Urbana;95;0;48;50,53;460,03;543,45;497,31;454,96;535,00;NA;NA;Grupo 3;66,0;77,08;71,3;13,6;15,1;Maior que 90 alunos
2015;15;PA;1502707;Conceição do Araguaia;15569764;ESCOLA DE EDUCACAO BASICA CRESCER LTDA - ME;Privada;Urbana;26;0;17;65,38;478,02;552,89;500,25;449,13;589,41;NA;NA;Grupo 4;72,2;64,71;96,3;3,7;0,0;De 1 a 30 alunos
2015;15;PA;1500800;Ananindeua;15570479;COLEGIO IMPACTO;Privada;Urbana;277;0;257;92,78;524,97;589,99;531,53;501,08;645,80;NA;NA;Grupo 3;86,8;61,09;96,5;3,2;0,3;Maior que 90 alunos
2015;15;PA;1502707;Conceição do Araguaia;15575055;IEMUC - INSTITUTO DE EDUCACAO MUNDO DO CONHECIMENTO;Privada;Urbana;24;0;22;91,67;454,49;522,22;455,69;426,06;519,09;NA;NA;Grupo 3;45,9;68,18;100,0;0,0;0,0;De 1 a 30 alunos
2015;15;PA;1501303;Barcarena;15576345;SISTEMA DE EDUCACAO INTEGRADO;Privada;Urbana;18;0;15;83,33;459,70;583,24;529,98;473,71;526,67;NA;NA;Grupo 3;63,9;60,00;100,0;0,0;0,0;De 1 a 30 alunos
2015;15;PA;1502202;Capanema;15577856;COLEGIO PROFESSORA MARIA GORETTI SS LTDA;Privada;Urbana;19;0;19;100,00;520,77;609,89;525,04;483,72;580,00;NA;NA;Grupo 3;55,0;84,21;100,0;0,0;0,0;De 1 a 30 alunos
2015;15;PA;1501402;Belém;15581900;SISTEMA EDUCACIONAL ACROPOLE BELEM;Privada;Urbana;55;0;52;94,55;553,94;638,48;560,14;555,08;784,62;NA;NA;Grupo 5;75,6;88,46;98,8;1,2;0,0;De 31 a 60 alunos
2015;15;PA;1500800;Ananindeua;15581926;COLEGIO ALFA SAYKOO;Privada;Urbana;32;0;29;90,63;507,96;603,81;547,00;511,29;642,07;NA;NA;Grupo 4;73,0;75,86;94,5;5,5;0,0;De 31 a 60 alunos
2015;15;PA;1508100;Tucuruí;15581934;SISTEMA DE EXPANSAO SOPHOS - TUCURUI;Privada;Urbana;35;0;32;91,43;540,51;590,28;539,03;529,22;590,63;NA;NA;Grupo 5;55,0;53,13;93,9;3,5;2,6;De 31 a 60 alunos
2015;15;PA;1507953;Tailândia;15584070;CENTRO EDUCACIONAL MARANATA;Privada;Urbana;30;0;27;90,00;472,38;564,90;506,34;442,16;577,78;NA;NA;Grupo 3;52,9;55,56;97,9;2,1;0,0;De 1 a 30 alunos
2015;15;PA;1501402;Belém;15586324;CENTRO EDUCACIONAL PARAISO DO ESTUDANTE;Privada;Urbana;22;0;20;90,91;491,33;582,29;527,69;474,17;583,00;NA;NA;Grupo 3;74,4;70,00;91,5;8,5;0,0;De 1 a 30 alunos
2015;15;PA;1506138;Redenção;15586421;EEEM MARIA BENTA OLIVEIRA DE SOUSA;Estadual;Urbana;234;0;135;57,69;458,47;539,36;479,35;446,82;516,44;NA;NA;Grupo 2;42,4;69,63;66,8;13,0;20,2;Maior que 90 alunos
2015;15;PA;1506500;Santa Izabel do Pará;15586758;COLEGIO CONEXAO;Privada;Urbana;111;0;104;93,69;497,08;576,83;517,41;468,68;615,56;NA;NA;Grupo 3;81,3;55,77;98,1;1,6;0,3;Maior que 90 alunos
2015;15;PA;1501402;Belém;15588947;IFPA - CAMPUS BELEM;Federal;Urbana;253;1;194;76,68;528,77;613,67;554,76;531,57;610,93;NA;NA;Grupo 3;49,0;34,02;61,9;31,4;6,7;Maior que 90 alunos
2015;15;PA;1501402;Belém;15591000;COLEGIO SUCESSO;Privada;Urbana;156;0;150;96,15;505,20;574,45;530,63;484,82;613,73;NA;NA;Grupo 3;86,9;72,00;92,6;6,8;0,6;Maior que 90 alunos
2015;15;PA;1505536;Parauapebas;15644197;ESCOLA BOM PASTOR;Privada;Urbana;11;0;11;100,00;507,43;587,69;540,11;494,41;600,00;NA;NA;Grupo 4;53,8;45,45;100,0;0,0;0,0;De 1 a 30 alunos
2015;16;AP;1600204;Calçoene;16000064;ESC EST PROF SILVIO ELITO DE LIMA SANTOS;Estadual;Urbana;70;0;44;62,86;424,16;504,89;443,97;402,06;482,73;NA;NA;Grupo 2;90,1;90,91;60,7;21,5;17,8;De 61 a 90 alunos
2015;16;AP;1600303;Macapá;16002024;MODERNO CENT DE ENSINO EDUC E CULTURA;Privada;Urbana;71;0;66;92,96;533,92;600,91;559,55;531,32;653,03;NA;NA;Grupo 5;83,7;74,24;100,0;0,0;0,0;De 61 a 90 alunos
2015;16;AP;1600303;Macapá;16002580;ESC EST MARIA DO CARMO VIANA DOS ANJOS;Estadual;Urbana;173;3;100;57,80;440,60;511,36;463,09;404,80;504,80;NA;NA;Grupo 3;96,3;46,00;72,0;21,4;6,6;Maior que 90 alunos
2015;16;AP;1600303;Macapá;16002881;ESC EST ANTONIO CORDEIRO PONTES;Estadual;Urbana;88;1;67;76,14;446,71;523,15;475,80;423,19;506,27;NA;NA;Grupo 3;79,8;77,61;82,8;8,4;8,8;De 61 a 90 alunos
2015;16;AP;1600600;Santana;16004370;ESC EST PROF JOSE BARROSO TOSTES;Estadual;Urbana;269;1;235;87,36;467,37;555,39;506,67;442,49;574,62;NA;NA;Grupo 3;90,8;77,45;79,3;15,2;5,5;Maior que 90 alunos
2015;16;AP;1600600;Santana;16004396;ESC EST FRANCISCO DE OLIVEIRA FILHO;Estadual;Rural;18;0;10;55,56;461,76;520,80;444,78;409,57;526,00;NA;NA;Grupo 2;64,1;70,00;71,4;6,1;22,5;De 1 a 30 alunos
2015;16;AP;1600600;Santana;16004400;ESC EST ALMIRANTE BARROSO;Estadual;Urbana;90;1;68;75,56;428,39;515,19;458,19;401,44;482,06;NA;NA;Grupo 3;65,1;89,71;79,5;7,4;13,1;De 61 a 90 alunos
2015;16;AP;1600600;Santana;16004418;ESC EST AUGUSTO ANTUNES;Estadual;Urbana;321;3;271;84,42;447,67;535,88;483,60;424,73;551,96;NA;NA;Grupo 2;91,9;73,43;85,3;11,7;3,0;Maior que 90 alunos
2015;16;AP;1600600;Santana;16004531;ESC EST PROF JOSE RIBAMAR PESTANA;Estadual;Urbana;29;0;16;55,17;414,99;481,73;435,04;391,27;486,25;NA;NA;Grupo 3;87,7;87,50;86,2;8,5;5,3;De 1 a 30 alunos
2015;16;AP;1600600;Santana;16008464;GRUPO PERSPECTIVAS CONSTRUTIVAS;Privada;Urbana;52;0;47;90,38;487,10;575,79;527,66;467,17;646,81;NA;NA;Grupo 4;92,3;76,60;100,0;0,0;0,0;De 31 a 60 alunos
2015;16;AP;1600303;Macapá;16008626;ESC EST RAIMUNDA DOS PASSOS SANTOS;Estadual;Urbana;179;2;100;55,87;445,39;521,97;471,40;419,49;506,80;NA;NA;Grupo 3;82,5;74,00;63,4;14,0;22,6;Maior que 90 alunos
2015;16;AP;1600303;Macapá;16009762;CEDAP - CENTRO DE EDUCACAO DO AMAPA;Privada;Urbana;36;1;34;94,44;495,81;556,33;520,23;423,94;581,18;NA;NA;Grupo 5;70,3;79,41;100,0;0,0;0,0;De 31 a 60 alunos
2015;16;AP;1600303;Macapá;16010361;ESC EST PROF NILTON BALIEIRO MACHADO;Estadual;Urbana;170;2;100;58,82;443,73;521,26;460,96;414,57;492,80;NA;NA;Grupo 3;76,6;60,00;64,1;9,8;26,1;Maior que 90 alunos
2015;16;AP;1600303;Macapá;16027000;COLEGIO EQUIPE MACAPA;Privada;Urbana;137;0;132;96,35;523,15;599,80;540,13;505,58;654,09;NA;NA;Grupo 5;81,5;48,48;100,0;0,0;0,0;Maior que 90 alunos
2015;17;TO;1702208;Araguatins;17000335;IFTO - CAMPUS ARAGUATINS;Federal;Rural;162;0;154;95,06;482,05;568,52;511,98;473,31;548,83;NA;NA;Grupo 3;81,3;100,00;88,0;10,0;2,0;Maior que 90 alunos
2015;17;TO;1721208;Tocantinópolis;17004217;CENTRO DE ENSINO MEDIO GIRASSOL DE TEMPO INTEGRAL DARCY MARINHO;Estadual;Urbana;64;1;57;89,06;443,41;521,84;470,47;448,78;476,84;NA;NA;Grupo 2;49,7;84,21;84,7;8,2;7,1;De 61 a 90 alunos
2015;17;TO;1702109;Araguaína;17005060;COL PRE UNIVERSITARIO DE ARAGUAINA;Estadual;Urbana;53;2;42;79,25;480,25;546,33;498,23;478,42;530,00;NA;NA;Grupo 4;42,0;64,29;88,0;11,5;0,5;De 31 a 60 alunos
2015;17;TO;1702109;Araguaína;17005078;COL STA CRUZ;Privada;Urbana;88;1;79;89,77;546,15;614,80;553,19;549,21;664,30;NA;NA;Grupo 5;74,1;70,89;89,4;8,9;1,7;De 61 a 90 alunos
2015;17;TO;1702109;Araguaína;17005337;COL EST PROFª SILVANDIRA SOUSA LIMA;Estadual;Urbana;63;1;36;57,14;441,60;523,62;462,78;423,97;472,22;NA;NA;Grupo 3;40,8;58,33;68,2;31,5;0,3;De 61 a 90 alunos
2015;17;TO;1703008;Babaçulândia;17006848;COL EST LEOPOLDO DE BULHOES;Estadual;Urbana;80;2;47;58,75;424,59;500,18;437,05;421,58;470,30;NA;NA;Grupo 2;32,4;85,11;89,8;0,0;10,2;De 61 a 90 alunos
2015;17;TO;1718865;Santa Fé do Araguaia;17009898;ESC EST CASTRO ALVES;Estadual;Urbana;19;0;10;52,63;446,30;536,49;487,48;408,64;500,00;NA;NA;Grupo 3;25,0;0,00;87,9;3,0;9,1;De 1 a 30 alunos
2015;17;TO;1722081;Wanderlândia;17009995;COLEGIO NOSSA SENHORA DA CONCEICAO;Estadual;Urbana;49;1;37;75,51;438,02;505,71;440,20;421,18;463,78;NA;NA;Grupo 2;47,9;86,49;95,2;3,8;1,0;De 31 a 60 alunos
2015;17;TO;1703107;Barrolândia;17010926;COLEGIO ESTADUAL PRESIDENTE TANCREDO NEVES;Estadual;Urbana;64;1;34;53,13;432,64;515,55;443,10;430,94;480,59;NA;NA;Grupo 2;40,7;91,18;85,7;2,2;12,1;De 61 a 90 alunos
2015;17;TO;1706001;Couto Magalhães;17011787;COL EST ARCHANGELA MILHOMEM;Estadual;Urbana;64;1;36;56,25;425,91;500,37;445,63;430,09;461,11;NA;NA;Grupo 2;29,6;83,33;79,7;12,5;7,8;De 61 a 90 alunos
2015;17;TO;1708304;Goianorte;17012970;COL EST ANTENOR BARREIRA;Estadual;Urbana;68;0;42;61,76;441,23;529,44;460,37;424,72;444,29;NA;NA;Grupo 2;23,8;90,48;97,3;2,7;0,0;De 61 a 90 alunos
2015;17;TO;1711803;Juarina;17014298;COLEGIO ESTADUAL ZICO DORNELES;Estadual;Urbana;34;0;28;82,35;433,20;525,15;425,77;417,99;480,71;NA;NA;Grupo 2;70,8;85,71;82,3;15,9;1,8;De 31 a 60 alunos
